연도,학제,고등학교 유형,시도,교육지원청,행정구역,학교명,본분교,학교상태,설립구분,우편번호,주소,홈페이지,학급수,학생수,교원수
2015,고등학교,특성화고,대전,대전시,동구,계룡공업고등학교,본교,기존(원)교,사립,300-812,대전광역시 동구 소랑길 64 (삼성동.계룡공업고등학교),http://krt.hs.kr,27,848,59
2015,고등학교,특성화고,대전,대전시,동구,대성여자고등학교,본교,기존(원)교,사립,300-804,대전광역시 동구 대성2길 20 (가양동.대성여자고등학교),www.dsg.hs.kr,34,"1,022",73
2015,고등학교,특성화고,대전,대전시,유성구,대전공업고등학교,본교,기존(원)교,공립,305-809,대전광역시 유성구 진잠로42번길 35 (원내동.대전공업고등학교),http://www.daegong.hs.kr,36,"1,040",79
2015,고등학교,특성화고,대전,대전시,유성구,대전전자디자인고등학교,본교,기존(원)교,공립,305-348,대전광역시 유성구 대덕대로 939 (화암동.대전전자디자인고등학교),www.djeh.hs.kr,28,709,65
2015,고등학교,특성화고,대전,대전시,유성구,유성생명과학고등학교,본교,기존(원)교,공립,305-800,대전광역시 유성구 월드컵대로 270 (구암동.유성생명과학고등학교),www.yuseong-bst.hs.kr,33,987,74
2015,고등학교,특성화고,대전,대전시,중구,충남기계공업고등학교,본교,기존(원)교,공립,301-813,대전광역시 중구 산성로 154 (문화동.충남기계공업고등학교),www.chungnam-mh.hs.kr,46,"1,407",115
2015,고등학교,특성화고,대전,대전시,중구,대전신일여자고등학교,본교,기존(원)교,사립,301-815,대전광역시 중구 부사로 48 (부사동.대전신일여자고등학교),www.shinil.hs.kr,30,923,64
2015,고등학교,특성화고,대전,대전시,중구,대전국제통상고등학교,본교,기존(원)교,공립,301-812,대전광역시 중구 서문로 47 (문화동.대전국제통상고등학교),http://www.dim.hs.kr,32,772,68
2015,고등학교,특성화고,대전,대전시,중구,대전여자상업고등학교,본교,기존(원)교,사립,301-823,대전광역시 중구 대종로550번길 31 (선화동.대전여자상업고등학교),www.aram.or.kr,30,944,69
2015,고등학교,특성화고,부산,부산시,강서구,부산산업과학고등학교,본교,기존(원)교,공립,618-350,부산광역시 강서구 가락대로 1393 (봉림동.부산산업과학고등학교),www.pusan-ish.hs.kr,19,392,46
2015,고등학교,특성화고,부산,부산시,금정구,부산정보관광고등학교,본교,기존(원)교,사립,609-826,부산광역시 금정구 동현로 37 (부곡동.부산정보관광고등학교),http://www.pusan-ith.hs.kr/,27,699,58
2015,고등학교,특성화고,부산,부산시,금정구,대진정보통신고등학교,본교,기존(원)교,사립,609-725,부산광역시 금정구 수림로 92 대진정보통신고등학교,www.pdj.hs.kr,34,832,73
2015,고등학교,특성화고,부산,부산시,금정구,금정전자공업고등학교,본교,기존(원)교,사립,609-858,부산광역시 금정구 서금로 75 (서동.금정전자공업고등학교),http://kumjong.hs.kr,24,604,52
2015,고등학교,특성화고,부산,부산시,기장군,시온식품과학고등학교,본교,기존(원)교,사립,619-721,부산광역시 기장군 기장읍 죽성로 197 (기장읍),http://zionfoodscience.hs.kr/,2,19,5
2015,고등학교,특성화고,부산,부산시,남구,부산경영고등학교,본교,기존(원)교,사립,608-828,부산광역시 남구 장고개로85번길 14-40 (문현동.부산경영고등학교),http://busan-is.hs.kr,23,503,52
2015,고등학교,특성화고,부산,부산시,남구,부산공업고등학교,본교,기존(원)교,공립,608-814,부산광역시 남구 수영로196번길 80 (대연동.부산공업고등학교),http://pusan-th.hs.kr,39,947,99
2015,고등학교,특성화고,부산,부산시,남구,대연정보고등학교,본교,기존(원)교,사립,608-020,부산광역시 남구 진남로 82-19 (대연동.대연정보고등학교),http://dyih.hs.kr,35,859,78
2015,고등학교,특성화고,부산,부산시,남구,부산항만물류고등학교,본교,기존(원)교,사립,608-830,부산광역시 남구 신선로 410 (용당동.부산항만물류고등학교),http://bpl.hs.kr/,24,583,53
2015,고등학교,특성화고,부산,부산시,남구,대양전자통신고등학교,본교,기존(원)교,사립,608-828,부산광역시 남구 지게골로 128-27 (문현동.대양전자통신고등학교),www.daeyang.hs.kr,24,566,55
2015,고등학교,특성화고,부산,부산시,동구,부산컴퓨터과학고등학교,본교,기존(원)교,사립,601-832,부산광역시 동구 초량로 80번길 5 부산컴퓨터과학고등학교 (초량동),www.pcs.hs.kr,36,896,75
2015,고등학교,특성화고,부산,부산시,동래구,동래원예고등학교,본교,기존(원)교,공립,607-838,부산광역시 동래구 금강로 43 (온천동. 동래원예고등학교),http://210.180.179.2/,24,547,56
2015,고등학교,특성화고,부산,부산시,동래구,부산전자공업고등학교,본교,기존(원)교,공립,607-838,부산광역시 동래구 금강로59번길 51 (온천동.부산전자공업고등학교),http://www.kumgang.hs.kr/,40,971,99
2015,고등학교,특성화고,부산,부산시,부산진구,경남공업고등학교,본교,기존(원)교,공립,614-869,부산광역시 부산진구 전포대로175번길 22 (전포동.경남공업고등학교),www.knt.hs.kr,38,926,87
2015,고등학교,특성화고,부산,부산시,부산진구,부산정보고등학교,본교,기존(원)교,사립,614-857,부산광역시 부산진구 화지로 24 (양정동.부산정보고등학교),http://psinfo.hs.kr,34,869,78
2015,고등학교,특성화고,부산,부산시,부산진구,동의공업고등학교,본교,기존(원)교,사립,614-862,부산광역시 부산진구 양지로 50 (전포동.동의공업고등학교),http://www.dongeui-tech.hs.kr,30,753,65
2015,고등학교,특성화고,부산,부산시,부산진구,부산진여자상업고등학교,본교,기존(원)교,공립,614-853,부산광역시 부산진구 진남로 524 (양정동.부산진여자상업고등학교),http://jin.hs.kr/,30,743,69
2015,고등학교,특성화고,부산,부산시,부산진구,세정상업고등학교,본교,기존(원)교,사립,614-851,부산광역시 부산진구 양정로 88-12 (양정동.세정상업고등학교),www.dongho.hs.kr,28,678,61
2015,고등학교,특성화고,부산,부산시,부산진구,부산마케팅고등학교,본교,기존(원)교,사립,614-863,부산광역시 부산진구 봉수로 13 (전포동)부산마케팅고등학교,http://www.marketing.hs.kr,36,911,75
2015,고등학교,특성화고,부산,부산시,사상구,부산에너지과학고등학교,본교,기존(원)교,공립,617-811,부산광역시 사상구 백양대로768길 115 (덕포동.부산에너지과학고등학교),http://www.energy.hs.kr,26,618,59
2015,고등학교,특성화고,부산,부산시,사하구,대광발명과학고등학교,본교,기존(원)교,사립,604-830,부산광역시 사하구 동매로 135 (당리동.대광발명과학고등학교),http://www.daegwang.hs.kr,15,325,36
2015,고등학교,특성화고,부산,부산시,사하구,부일전자디자인고등학교,본교,기존(원)교,사립,604-806,부산광역시 사하구 감천로73번길 36 (감천동.부일외고 전자디자인고등학교),http://www.buil.hs.kr,23,588,56
2015,고등학교,특성화고,부산,부산시,사하구,동아공업고등학교,본교,기존(원)교,사립,604-812,부산광역시 사하구 괴정로260번길 79 (괴정1동 619-46.동아공업고등학교),donga-tec.hs.kr,24,621,53
2015,고등학교,특성화고,부산,부산시,서구,알로이시오전자기계고등학교,본교,기존(원)교,사립,602-830,부산광역시 서구 감천로 237 (암남동.마리아 수녀회),http://www.aloysius.hs.kr,9,184,28
2015,고등학교,특성화고,부산,부산시,서구,부산관광고등학교,본교,기존(원)교,사립,602-806,부산광역시 서구 천마로 52 (남부민동.부산관광고등학교),http://www.bstour.hs.kr,24,630,52
2015,고등학교,특성화고,부산,부산시,서구,경성전자고등학교,본교,기존(원)교,사립,602-824,부산광역시 서구 꽃마을로 25 (서대신동3가.경성전자고등학교),http://kse.hs.kr,21,519,47
2015,고등학교,특성화고,부산,부산시,수영구,부산여자상업고등학교,본교,기존(원)교,사립,613-824,부산광역시 수영구 금련로 43 (망미동.부산여자상업고등학교),http://psgch.hs.kr,34,869,73
2015,고등학교,특성화고,부산,부산시,연제구,지구촌고등학교,본교,기존(원)교,사립,611-802,부산광역시 연제구 중앙대로 1197 (거제동.지구촌고등학교),http://www.glovillhigh.hs.kr,3,67,12
2015,고등학교,특성화고,부산,부산시,연제구,계성여자상업고등학교,본교,기존(원)교,사립,611-805,부산광역시 연제구 해맞이로109번길 47 (거제동.계성여자상업고등학교),http://gyeseong-gc.hs.kr,24,605,52
2015,고등학교,특성화고,부산,부산시,영도구,부산보건고등학교,본교,기존(원)교,사립,606-817,부산광역시 영도구 절영로 163 (영선동4가),http://busanhc.com,33,731,70
2015,고등학교,특성화고,부산,부산시,영도구,부산영상예술고등학교,본교,기존(원)교,공립,606-053,부산광역시 영도구 영상길 100 (신선동3가.부산영상예술고등학교),http://visual.hs.kr/,25,551,59
2015,고등학교,특성화고,부산,부산시,중구,부산디지털고등학교,본교,기존(원)교,사립,600-110,부산광역시 중구 망양로 356 (영주동),http://digital.hs.kr,24,557,53
2015,고등학교,특성화고,부산,부산시,해운대구,부산문화여자고등학교,본교,기존(원)교,사립,612-825,부산광역시 해운대구 해운대로469번길 50 (우동.부산문화여자고등학교),http://bs-moonhwa.hs.kr/,27,643,55
2015,고등학교,특성화고,부산,부산시,해운대구,해운대공업고등학교,본교,기존(원)교,공립,612-823,부산광역시 해운대구 해운대로469번길 96 (우동.해운대공업고등학교),http://www.hudt.hs.kr,24,606,56
2015,고등학교,특성화고,부산,부산시,해운대구,해운대관광고등학교,본교,기존(원)교,사립,612-819,부산광역시 해운대구 우동2로60번길 38 (우동.해운대관광고등학교),http://www.h-tour.hs.kr,30,754,63
2015,고등학교,특성화고,부산,부산시,해운대구,성심보건고등학교,본교,기존(원)교,사립,612-802,부산광역시 해운대구 반송순환로 142-1 (반송동.성심보건고등학교),http://sungsim-ms.hs.kr,28,657,58
2015,고등학교,특성화고,서울,서울시,강남구,대진디자인고등학교,본교,기존(원)교,사립,135-886,서울특별시 강남구 광평로39길 93 (수서동.대진디자인고등학교),http://www.daejindesign.hs.kr,27,657,69
2015,고등학교,특성화고,서울,서울시,강남구,단국공업고등학교,본교,기존(원)교,사립,135-852,서울특별시 강남구 도곡로64길 21 (대치동.단국공업고등학교),http://www.dankook.hs.kr,15,359,37
2015,고등학교,특성화고,서울,서울시,강동구,상일미디어고등학교,본교,기존(원)교,사립,134-837,서울특별시 강동구 천호대로219길 61 (상일동.상일미디어고등학교),http://www.sangilmedia.hs.kr,30,760,74
2015,고등학교,특성화고,서울,서울시,강동구,서울컨벤션고등학교,본교,기존(원)교,사립,134-803,서울특별시 강동구 동남로 964 서울컨벤션고등학교,http://hyungang.hs.kr,30,806,66
2015,고등학교,특성화고,서울,서울시,강북구,성암국제무역고등학교,본교,기존(원)교,사립,142-816,서울특별시 강북구 도봉로29길 52 (미아동.성암국제무역고등학교),http://www.seongam.hs.kr,24,586,55
2015,고등학교,특성화고,서울,서울시,강서구,세민정보고등학교,본교,기존(원)교,사립,157-846,서울특별시 강서구 방화대로34길 13 (방화동.세민정보산업고등학교),http://www.semin.hs.kr,37,944,83
2015,고등학교,특성화고,서울,서울시,강서구,영등포공업고등학교,본교,기존(원)교,사립,157-807,서울특별시 강서구 허준로5길 15 (가양동.영등포공업고등학교),http://www.younggong.hs.kr,25,642,65
2015,고등학교,특성화고,서울,서울시,강서구,화곡보건경영고등학교,본교,기존(원)교,사립,157-834,서울특별시 강서구 강서로45길 70 (내발산동.화곡보건경영고등학교),http://www.hwagok-gii.hs.kr,24,600,56
2015,고등학교,특성화고,서울,서울시,강서구,강서공업고등학교,본교,기존(원)교,공립,157-857,서울특별시 강서구 방화대로47길 9 (방화동.강서공업고등학교),http://gangseo-th.hs.kr,24,590,64
2015,고등학교,특성화고,서울,서울시,강서구,신정여자상업고등학교,본교,기존(원)교,사립,157-894,서울특별시 강서구 등촌로13아길 20 (화곡동.신정여자상업고등학교),http://www.shinjung.hs.kr,30,712,66
2015,고등학교,특성화고,서울,서울시,강서구,경복비즈니스고등학교,본교,기존(원)교,사립,157-030,서울특별시 강서구 화곡로 379 (등촌동.경복비즈니스고등학교),http://www.kbb.hs.kr,27,681,60
2015,고등학교,특성화고,서울,서울시,관악구,서울여자상업고등학교,본교,기존(원)교,사립,151-724,서울특별시 관악구 관악로 85 (봉천동.서울여자상업고등학교),http://www.sys.hs.kr,30,771,68
2015,고등학교,특성화고,서울,서울시,관악구,광신정보산업고등학교,본교,기존(원)교,사립,151-015,서울특별시 관악구 광신길 141,http://kwangshin-i.hs.kr,18,507,44
2015,고등학교,특성화고,서울,서울시,관악구,서울관광고등학교,본교,기존(원)교,사립,151-826,서울특별시 관악구 은천로15길 25 (봉천동.서울관광고등학교),http://www.seoul-tour.hs.kr,30,757,67
2015,고등학교,특성화고,서울,서울시,관악구,영락유헬스고등학교,본교,기존(원)교,사립,151-917,서울특별시 관악구 청룡16길 25 (봉천동.영락유헬스고등학교),http://youngnak-c.hs.kr,17,404,43
2015,고등학교,특성화고,서울,서울시,구로구,덕일전자공업고등학교,본교,기존(원)교,사립,152-100,서울특별시 구로구 서해안로21길 . 5-12 (오류동),http://deogil.hs.kr,12,329,26
2015,고등학교,특성화고,서울,서울시,구로구,예림디자인고등학교,본교,기존(원)교,사립,152-883,서울특별시 구로구 오리로21길 2 예림디자인고등학교,http://yerim.hs.kr,18,445,44
2015,고등학교,특성화고,서울,서울시,구로구,서서울생활과학고등학교,본교,기존(원)교,사립,152-881,서울특별시 구로구 오리로 1355-10 (궁동.서서울생활과학고등학교),http://ssls.hs.kr,39,"1,162",84
2015,고등학교,특성화고,서울,서울시,구로구,유한공업고등학교,본교,기존(원)교,사립,152-894,서울특별시 구로구 경인로 8 (항동),http://www.yuhan.hs.kr,24,606,63
2015,고등학교,특성화고,서울,서울시,금천구,동일여자상업고등학교,본교,기존(원)교,사립,153-030,서울특별시 금천구 탑골로10길 45 (시흥동),http://www.dongil-cd.hs.kr,36,948,79
2015,고등학교,특성화고,서울,서울시,노원구,염광여자메디텍고등학교,본교,기존(원)교,사립,139-724,서울특별시 노원구 월계로45가길 9 . 염광여자메디텍고등학교 (월계동.염광 중/고등/여자메디텍고등학교),http://www.ykm.hs.kr,25,580,55
2015,고등학교,특성화고,서울,서울시,노원구,광운전자공업고등학교,본교,기존(원)교,사립,139-875,서울특별시 노원구 광운로1길 24 (월계동.광운중학교/전자공업고등학교),http://www.kwangwoon.hs.kr/,34,953,79
2015,고등학교,특성화고,서울,서울시,노원구,미래산업과학고등학교,본교,기존(원)교,사립,139-859,서울특별시 노원구 덕릉로82길 54 (중계동),http://www.mist.hs.kr,24,589,65
2015,고등학교,특성화고,서울,서울시,노원구,영신간호비즈니스고등학교,본교,기존(원)교,사립,139-220,서울특별시 노원구 중계로16나길 13 (중계동.영신여자고등학교/영신여자실업고등학교),http://www.youngshin.hs.kr,27,662,62
2015,고등학교,특성화고,서울,서울시,노원구,경기기계공업고등학교,본교,기존(원)교,공립,139-869,서울특별시 노원구 공릉로 264 (하계동.경기기계공업고등학교),http://www.ggmt.hs.kr,54,"1,272",143
2015,고등학교,특성화고,서울,서울시,노원구,동산정보산업고등학교,본교,기존(원)교,사립,139-804,서울특별시 노원구 공릉로 257 (공릉동.동산정보산업고등학교),http://www.seouldongsan.hs.kr,49,"1,356",109
2015,고등학교,특성화고,서울,서울시,노원구,인덕공업고등학교,본교,기존(원)교,사립,139-749,서울특별시 노원구 초안산로 12 (월계동)인덕공업고등학교,http://www.induk.hs.kr,30,754,72
2015,고등학교,특성화고,서울,서울시,노원구,서울아이티고등학교,본교,기존(원)교,사립,139-863,서울특별시 노원구 섬밭로 299 (중계동.서울아이티고등학교),http://www.seoulit.hs.kr,30,759,74
2015,고등학교,특성화고,서울,서울시,도봉구,서울문화고등학교,본교,기존(원)교,공립,132-854,서울특별시 도봉구 마들로 598 (방학동.서울문화고등학교),http://www.seoulculture.hs.kr,33,774,70
2015,고등학교,특성화고,서울,서울시,도봉구,세그루패션디자인고등학교,본교,기존(원)교,사립,132-030,서울특별시 도봉구 시루봉로 53 (쌍문동.동북초등학교),http://www.sfd.hs.kr,27,651,63
2015,고등학교,특성화고,서울,서울시,동대문구,해성국제컨벤션고등학교,본교,기존(원)교,사립,130-850,서울특별시 동대문구 전농로20길 31 (전농동.해성국제컨벤션고등학교),http://www.haesung.hs.kr,27,665,63
2015,고등학교,특성화고,서울,서울시,동대문구,정화여자상업고등학교,본교,기존(원)교,사립,130-862,서울특별시 동대문구 홍릉로15길 50 (제기동.정화여자상업고등학교),http://www.jeonghwa.hs.kr,21,514,48
2015,고등학교,특성화고,서울,서울시,동대문구,휘경공업고등학교,본교,기존(원)교,공립,130-874,서울특별시 동대문구 겸재로 21 (휘경동.휘경공업고등학교),www.hgt.hs.kr,36,814,101
2015,고등학교,특성화고,서울,서울시,동작구,서울공업고등학교,본교,기존(원)교,공립,156-810,서울특별시 동작구 대방동1길 46 (대방동.서울공업고등학교),http://www.seoul-th.hs.kr,58,"1,418",158
2015,고등학교,특성화고,서울,서울시,마포구,한세사이버보안고등학교,본교,기존(원)교,사립,121-010,서울특별시 마포구 마포대로11길 44-80 (아현동),http://www.hansei.org,15,376,36
2015,고등학교,특성화고,서울,서울시,마포구,홍익디자인고등학교,본교,기존(원)교,사립,121-866,서울특별시 마포구 성미산로 111 . 홍익디자인고등학교 (연남동.경성중고등학교),http://www.hid.hs.kr,15,450,36
2015,고등학교,특성화고,서울,서울시,마포구,서울디자인고등학교,본교,기존(원)교,사립,121-873,서울특별시 마포구 백범로 139 .   (염리동.동도중 서울디자인고등학교),http://www.seodi.hs.kr,27,741,71
2015,고등학교,특성화고,서울,서울시,서초구,서울전자고등학교,본교,기존(원)교,공립,137-853,서울특별시 서초구 과천대로 852-23 (방배동.서울전자고등학교),http://e-seoul.hs.kr,24,581,68
2015,고등학교,특성화고,서울,서울시,성동구,성수공업고등학교,본교,기존(원)교,공립,133-827,서울특별시 성동구 뚝섬로 365 (성수동2가.성수공업고등학교),http://www.sungsu.hs.kr,27,636,70
2015,고등학교,특성화고,서울,서울시,성동구,덕수고등학교,본교,기존(원)교,공립,133-862,서울특별시 성동구 왕십리로 199 (행당동.덕수고등학교),http://www.duksoo.hs.kr,51,"1,329",120
2015,고등학교,특성화고,서울,서울시,성동구,서울방송고등학교,본교,기존(원)교,공립,133-846,서울특별시 성동구 동호로5길 131 (옥수동.서울방송고등학교),http://www.seb.hs.kr,21,528,59
2015,고등학교,특성화고,서울,서울시,성북구,서울도시과학기술고등학교,본교,기존(원)교,공립,136-130,서울특별시 성북구 종암로 196 (하월곡동.서울도시과학기술고등학교),http://www.sust.hs.kr,30,682,79
2015,고등학교,특성화고,서울,서울시,성북구,고명경영고등학교,본교,기존(원)교,사립,136-890,서울특별시 성북구 북악산로 870 (돈암동.고명정보산업고등학교),http://www.komyung.hs.kr,24,554,50
2015,고등학교,특성화고,서울,서울시,성북구,동구마케팅고등학교,본교,기존(원)교,사립,136-825,서울특별시 성북구 성북로8길 71 (성북동),http://donggoo.hs.kr,30,753,68
2015,고등학교,특성화고,서울,서울시,성북구,대일관광고등학교,본교,기존(원)교,사립,136-857,서울특별시 성북구 정릉동 서경로 118 (정릉동.대일관광고등학교),http://www.daeil-tour.hs.kr,24,608,53
2015,고등학교,특성화고,서울,서울시,송파구,일신여자상업고등학교,본교,기존(원)교,사립,138-854,서울특별시 송파구 송파대로38길 8 (송파동.일신여자상업고등학교),http://www.ilshin.hs.kr,47,"1,182",100
2015,고등학교,특성화고,서울,서울시,송파구,송파공업고등학교,본교,기존(원)교,공립,138-816,서울특별시 송파구 양산로 21 (거여동.송파공업고등학교),http://www.songpa-th.hs.kr,27,621,70
2015,고등학교,특성화고,서울,서울시,양천구,서울금융고등학교,본교,기존(원)교,공립,158-823,서울특별시 양천구 가로공원로61길 19 (신월동.서울금융고등학교),http://www.seoulfc.hs.kr,33,794,74
2015,고등학교,특성화고,서울,서울시,양천구,서울영상고등학교,본교,기존(원)교,사립,158-860,서울특별시 양천구 목동로11길 46 (신정동.서울영상고등학교),youngsang.hs.kr,18,463,44
2015,고등학교,특성화고,서울,서울시,영등포구,한강미디어고등학교,본교,기존(원)교,공립,150-867,서울특별시 영등포구 선유로55길 22 (양평동4가.한강미디어고등학교),http://www.hangang-ech.hs.kr,24,597,68
2015,고등학교,특성화고,서울,서울시,용산구,선린인터넷고등학교,본교,기존(원)교,공립,140-133,서울특별시 용산구 원효로97길 33-4 (청파동3가.선린인터넷고등학교),http://www.sunrint.hs.kr,36,906,83
2015,고등학교,특성화고,서울,서울시,용산구,용산공업고등학교,본교,기존(원)교,공립,140-883,서울특별시 용산구 서빙고로 24 (한강로3가.용산공업고등학교),http://www.yongsan-th.hs.kr,33,800,85
2015,고등학교,특성화고,서울,서울시,용산구,서울디지텍고등학교,본교,기존(원)교,사립,140-857,서울특별시 용산구 회나무로12길 27 (이태원동.서울디지텍고등학교),http://www.sdh.hs.kr,18,447,46
2015,고등학교,특성화고,서울,서울시,은평구,예일디자인고등학교,본교,기존(원)교,사립,122-819,서울특별시 은평구 연서로 117 예일디자인고등학교,http://www.yale-dh.hs.kr/,24,618,55
2015,고등학교,특성화고,서울,서울시,은평구,선정관광고등학교,본교,기존(원)교,사립,122-801,서울특별시 은평구 서오릉로20길 19 . (갈현동. 선정관광고등학교),http://www.sjt.hs.kr,15,365,39
2015,고등학교,특성화고,서울,서울시,은평구,은평메디텍고등학교,본교,기존(원)교,사립,122-200,서울특별시 은평구 진관2로 57-57 (진관동.은평메디텍고등학교),http://eunpyeong.hs.kr,24,596,62
2015,고등학교,특성화고,서울,서울시,은평구,신진자동차고등학교,본교,기존(원)교,사립,122-910,서울특별시 은평구 은평로6길 16 (응암동.학교법인신진학원),http://www.shinjin.hs.kr,24,613,65
2015,고등학교,특성화고,서울,서울시,은평구,선일이비즈니스고등학교,본교,기존(원)교,사립,122-802,서울특별시 은평구 갈현로29길 27 (갈현동),http://www.ebiz.hs.kr,27,669,62
2015,고등학교,특성화고,서울,서울시,은평구,세명컴퓨터고등학교,본교,기존(원)교,사립,122-867,서울특별시 은평구 통일로92가길 33,http://www.smc.hs.kr,24,603,62
2015,고등학교,특성화고,서울,서울시,은평구,동명여자정보산업고등학교,본교,기존(원)교,사립,122-840,서울 은평구 통일로 793,http://www.dmgii.hs.kr,15,428,37
2015,고등학교,특성화고,서울,서울시,종로구,서일국제경영고등학교,본교,기존(원)교,사립,110-861,서울특별시 종로구 지봉로17길 49 서일국제경영고등학교 (창신동),http://www.seo-il.hs.kr,15,384,36
2015,고등학교,특성화고,서울,서울시,종로구,대동세무고등학교,본교,기존(원)교,사립,110-800,서울특별시 종로구 계동길 84-10 (계동.대동세무고등학교),http://daedong.kr,30,763,68
2015,고등학교,특성화고,서울,서울시,종로구,경기상업고등학교,본교,기존(원)교,공립,110-030,서울특별시 종로구 자하문로 136,http://www.ggc.hs.kr,30,700,68
2015,고등학교,특성화고,서울,서울시,중구,대경상업고등학교,본교,기존(원)교,사립,100-826,서울특별시 중구 매봉18길 111 . 대경상업고등학교 (신당동),http://www.daekyeong.hs.kr,24,610,56
2015,고등학교,특성화고,서울,서울시,중구,경기여자상업고등학교,본교,기존(원)교,사립,100-808,서울특별시 중구 만리재로37길 30 (만리동1가.경기여자상업고등학교),http://www.gggc.hs.kr,15,377,34
2015,고등학교,특성화고,서울,서울시,중구,한양공업고등학교,본교,기존(원)교,사립,100-450,서울특별시 중구 을지로 299 (신당동),http://www.hanyang.hs.kr,39,979,101
2015,고등학교,특성화고,서울,서울시,중구,성동글로벌경영고등학교,본교,기존(원)교,공립,100-889,서울특별시 중구 퇴계로 375 (신당동.성동글로벌경영고등학교),http://www.sdglobal.hs.kr,30,733,66
2015,고등학교,특성화고,서울,서울시,중구,성동공업고등학교,본교,기존(원)교,공립,100-878,서울특별시 중구 다산로 290 성동공업고등학교,http://www.sdth.hs.kr,33,820,87
2015,고등학교,특성화고,서울,서울시,중구,리라아트고등학교,본교,기존(원)교,사립,100-250,서울특별시 중구 소파로2길 24 (예장동.리라아트고등학교),http://www.lila.hs.kr,18,490,44
2015,고등학교,특성화고,서울,서울시,중랑구,이화여자대학교병설미디어고등학교,본교,기존(원)교,사립,131-802,서울특별시 중랑구 망우로73길 56 (망우동.이화여대병설미디어고등학교  영란여중),http://www.ewhamedia.hs.kr,30,750,70
2015,고등학교,특성화고,서울,서울시,중랑구,송곡관광고등학교,본교,기존(원)교,사립,131-230,서울특별시 중랑구 양원역로 67 (망우동.송곡관광고등학교),http://www.sgi.hs.kr,21,537,49
2015,고등학교,특성화고,세종,세종특별자치시,세종시,세종하이텍고등학교,본교,기존(원)교,공립,339-944,세종특별자치시  부강면 문곡달미길  6 (부강면),http://www.sejonghi-tech.hs.kr,19,457,50
2015,고등학교,특성화고,울산,울산시,남구,울산공업고등학교,본교,기존(원)교,공립,680-718,울산광역시 남구 중앙로204번길 49 (신정동.울산공업고등학교),http://ust.hs.kr,47,"1,655",108
2015,고등학교,특성화고,울산,울산시,남구,울산여자상업고등학교,본교,기존(원)교,공립,680-830,울산광역시 남구 두왕로 304 (신정동 787),http://www.ulsangch.hs.kr,38,"1,250",83
2015,고등학교,특성화고,울산,울산시,동구,울산생활과학고등학교,본교,기존(원)교,공립,682-090,울산광역시 동구 학문로 70 (화정동.울산생활과학고등학교),http://www.uvhe.hs.kr,33,"1,030",79
2015,고등학교,특성화고,울산,울산시,울주군,울산상업고등학교,본교,기존(원)교,공립,689-853,울산광역시 울주군 범서읍 장검길 11 . 울산상업고등학교 (범서읍),http://www.ulsan.hs.kr/,30,967,66
2015,고등학교,특성화고,울산,울산시,울주군,울산산업고등학교,본교,기존(원)교,공립,689-812,울산광역시 울주군 삼남면 반구대로 675 (삼남면),http://www.usup.hs.kr,36,"1,114",79
2015,고등학교,특성화고,울산,울산시,울주군,울산미용예술고등학교,본교,기존(원)교,공립,689-872,울산광역시 울주군 웅촌면 학교길 26 . 울산미용예술고등학교 (웅촌면),http://uba.hs.kr,18,499,39
2015,고등학교,특성화고,울산,울산시,울주군,울산경영정보고등학교,본교,기존(원)교,사립,689-893,울산광역시 울주군 온산읍 덕망로 54 (온산읍),http://www.ui.hs.kr,30,888,65
2015,고등학교,특성화고,울산,울산시,중구,울산애니원고등학교,본교,기존(원)교,공립,681-300,울산광역시 중구 성안11길 21 (성안동.울산애니원고등학교),http://www.anione.hs.kr,13,303,36
2015,고등학교,특성화고,인천,인천시,강화군,강남영상미디어고등학교,본교,기존(원)교,공립,417-841,인천광역시 강화군 길상면 강화남로 57 (길상면.강남영상미디어고등학교),http://www.kangnam.icehs.kr,13,268,30
2015,고등학교,특성화고,인천,인천시,강화군,산마을고등학교,본교,기존(원)교,사립,417-851,인천광역시 강화군 양도면 강화남로1002번길 73-29 (양도면.산마을고등학교),sanmaeul.org,3,61,11
2015,고등학교,특성화고,인천,인천시,계양구,계산공업고등학교,본교,기존(원)교,공립,407-813,인천광역시 계양구 도두리로 47 (계산동),www.iks.icehs.kr,32,931,77
2015,고등학교,특성화고,인천,인천시,남구,정석항공과학고등학교,본교,기존(원)교,사립,402-751,인천광역시 남구 인하로 100 (용현동.정석항공과학고등학교),http://www.jungseok-at.kr,24,712,54
2015,고등학교,특성화고,인천,인천시,남구,인천하이텍고등학교,본교,기존(원)교,공립,402-803,인천광역시 남구 석정로 165 (도화동),http://iht.icehs.kr,34,743,80
2015,고등학교,특성화고,인천,인천시,남구,인천비즈니스고등학교,본교,기존(원)교,공립,402-806,인천광역시 남구 장고개로 31 인천비즈니스고등학교 (도화동),http://www.ibg.icehs.kr,33,960,72
2015,고등학교,특성화고,인천,인천시,남구,도화기계공업고등학교,본교,기존(원)교,공립,402-803,인천광역시 남구 석정로 165 (도화동.도화기계공업고등학교),http://www.dohwa.hs.kr,37,"1,013",84
2015,고등학교,특성화고,인천,인천시,남구,문학정보고등학교,본교,기존(원)교,공립,402-070,인천광역시 남구 소성로350번길 29 (문학동.문학정보고등학교),http://munhak.icehs.kr,31,880,69
